pair_id,anchor,positive,positive_id,hard_negative,hard_negative_id,random_negative,random_negative_id,category,generation_type
P001400,用运户营,运营经理,operations_manager,数据分析负责人,data_analyst,高管助理,admin_manager,运营,T6_typo
P001401,类似首席法务官这种的,法务经理,legal_manager,内审经理,finance_manager,区域业务负责人,general_manager,法务,T4_colloquial
P001402,数据分析经里,数据分析师,data_analyst,产品运营,operations_manager,销售VP,sales_manager,数据分析,T6_typo
P001403,负责BA,数据分析师,data_analyst,运营VP,operations_manager,前端负责人,software_engineer,数据分析,T4_colloquial
P001404,人力资源业务伙伴，在阿里做 B 端,人力资源经理,hr_manager,GR经理,admin_manager,行政VP,admin_manager,人力资源,T7_context
P001405,品牌主管，偏管理岗,市场经理,marketing_manager,城市经理,sales_manager,法务经理,legal_manager,市场,T7_context
P001406,负责项目负责人,项目经理,project_manager,产品助理,product_manager,AIGC工程师,algorithm_engineer,产品,T4_colloquial
P001407,首席机械工程师,机械工程师,mechanical_engineer,品质经理,supply_chain_manager,公司律师,legal_manager,供应链,T2_seniority
P001408,自动驾驶业务助理,总经理,general_manager,用户运营,operations_manager,战略投资经理,investment_manager,管理,T3_domain
P001409,CSM，在阿里做 B 端,销售经理,sales_manager,品牌负责人,marketing_manager,并购经理,investment_manager,销售,T7_context
P001410,我们公司做Supply Chain Manager,供应链经理,supply_chain_manager,硬件工程师,mechanical_engineer,活动运营,operations_manager,供应链,T4_colloquial
P001411,Principal 高级行政经理主管,行政经理,admin_manager,薪酬福利经理,hr_manager,计划经理,supply_chain_manager,行政,T2_seniority
P001412,移动开发工程师，大厂背景,软件工程师,software_engineer,架构总监,architect,海外市场经理,marketing_manager,开发,T7_context
P001413,客大户经理,销售经理,sales_manager,Marketing Manager,marketing_manager,文秘,admin_manager,销售,T6_typo
P001414,级高经理,总经理,general_manager,战略投资负责人,investment_manager,Technical Program Manager,project_manager,管理,T6_typo
P001415,资深Mechanical Engineer主管,机械工程师,mechanical_engineer,制造经理,supply_chain_manager,运营经理,operations_manager,供应链,T2_seniority
P001416,电商高级测试工程师,测试工程师,test_engineer,Java工程师,software_engineer,Software Engineer,software_engineer,测试,T3_domain
P001417,首席技官术,软件工程师,software_engineer,Tech Architect,architect,语音算法工程师,algorithm_engineer,开发,T6_typo
P001418,采购经里,供应链经理,supply_chain_manager,机械主管,mechanical_engineer,自动化测试负责人,test_engineer,供应链,T6_typo
P001419,做海外总经理的,总经理,general_manager,配送经理,supply_chain_manager,交付负责人,project_manager,管理,T4_colloquial
P001420,类似AI产品经理这种的,产品经理,product_manager,交付负责人,project_manager,NLP工程师,algorithm_engineer,产品,T4_colloquial
P001421,C产端品经理,产品经理,product_manager,资深项目经理,project_manager,iOS工程师,software_engineer,产品,T6_typo
P001422,AE,行政经理,admin_manager,人力负责人,hr_manager,创始人,general_manager,行政,T6_typo
P001423,算法同学 方向,算法工程师,algorithm_engineer,游戏服务端工程师,software_engineer,UX研究员,designer,算法,T5_en_zh_mix
P001424,法负务责人,法务经理,legal_manager,财务规划经理,finance_manager,项目负责人,project_manager,法务,T6_typo
P001425,AI架构师方向,架构师,architect,研发工程师,software_engineer,大区经理,sales_manager,开发,T4_colloquial
P001426,首席行政官，在腾讯带 10 人团队,行政经理,admin_manager,招聘总监,hr_manager,服务设计师,designer,行政,T7_context
P001427,产品工程师,产品经理,product_manager,项目负责人,project_manager,测试专员,test_engineer,产品,T1_raw
P001428,Principal 高级产品经理负责人,产品经理,product_manager,Project Manager,project_manager,用户运营,operations_manager,产品,T2_seniority
P001429,负责法务经理,法务经理,legal_manager,CFO,finance_manager,硬件设计工程师,mechanical_engineer,法务,T4_colloquial
P001430,商业化行政经理,行政经理,admin_manager,招聘总监,hr_manager,项目专员,project_manager,行政,T3_domain
P001431,Sales Manager，带过 20+ 人团队,销售经理,sales_manager,数字营销经理,marketing_manager,嵌入式硬件工程师,mechanical_engineer,销售,T7_context
P001432,初级高级机械工程师,机械工程师,mechanical_engineer,供应链专员,supply_chain_manager,渠道销售经理,sales_manager,供应链,T2_seniority
P001433,产品部经总理,产品经理,product_manager,资深项目经理,project_manager,司库,finance_manager,产品,T6_typo
P001434,CMO，大厂背景,市场经理,marketing_manager,售前顾问,sales_manager,算法主管,algorithm_engineer,市场,T7_context
P001435,城市经理，刚毕业 3 年,销售经理,sales_manager,市场专员,marketing_manager,UX研究员,designer,销售,T7_context
P001436,感知算法工程师，带过 20+ 人团队,算法工程师,algorithm_engineer,开发负责人,software_engineer,财务分析经理,finance_manager,算法,T7_context
P001437,首席人事经理助理,人力资源经理,hr_manager,高管助理,admin_manager,海外销售经理,sales_manager,人力资源,T2_seniority
P001438,招一个做硬件技术总监的,机械工程师,mechanical_engineer,供应链负责人,supply_chain_manager,部门经理,general_manager,供应链,T4_colloquial
P001439,教育高级测试工程师,测试工程师,test_engineer,技术VP,software_engineer,高级经理,general_manager,测试,T3_domain
P001440,风控总监，刚毕业 3 年,投资经理,investment_manager,审计负责人,finance_manager,后勤经理,admin_manager,投资,T7_context
P001441,开发责负人,软件工程师,software_engineer,Chief Architect,architect,公关经理,marketing_manager,开发,T6_typo
P001442,我们公司做OD经理,人力资源经理,hr_manager,行政助理,admin_manager,Mechanical Engineer,mechanical_engineer,人力资源,T4_colloquial
P001443,HR负人责,人力资源经理,hr_manager,高管助理,admin_manager,质量工程师,test_engineer,人力资源,T6_typo
P001444,搞CAO的,行政经理,admin_manager,人力资源总监,hr_manager,C端产品经理,product_manager,行政,T4_colloquial
P001445,企业文化负责人岗位,人力资源经理,hr_manager,EA,admin_manager,自动化测试负责人,test_engineer,人力资源,T4_colloquial
P001446,医疗算法专家,算法工程师,algorithm_engineer,移动开发工程师,software_engineer,测试主管,test_engineer,算法,T3_domain
P001447,大模型资深算法工程师,算法工程师,algorithm_engineer,SRE工程师,software_engineer,PMO,project_manager,算法,T3_domain
P001448,Flutter工程师，之前做过开发,软件工程师,software_engineer,Architect,architect,产品VP,product_manager,开发,T7_context
P001449,设计管主,设计师,designer,team leader,software_engineer,首席法务官,legal_manager,设计,T6_typo
P001450,做动效设计师的,设计师,designer,硬件负责人,mechanical_engineer,海外销售经理,sales_manager,设计,T4_colloquial
P001451,资深办公室主任VP,行政经理,admin_manager,OD经理,hr_manager,法务专员,legal_manager,行政,T2_seniority
P001452,ML engineer 方向,算法工程师,algorithm_engineer,运维工程师,software_engineer,区域负责人,sales_manager,算法,T5_en_zh_mix
P001453,三维计设师,设计师,designer,前端架构师,architect,用户运营经理,operations_manager,设计,T6_typo
P001454,计设负责人,设计师,designer,资深数据分析师,data_analyst,安全测试工程师,test_engineer,设计,T6_typo
P001455,安全负责人，之前做过开发,软件工程师,software_engineer,平台架构师,architect,行政负责人,admin_manager,开发,T7_context
P001456,资深运营专员,运营经理,operations_manager,Data Analyst,data_analyst,国际业务负责人,general_manager,运营,T2_seniority
P001457,人力资源经理方向,人力资源经理,hr_manager,首席行政官,admin_manager,法务专员,legal_manager,人力资源,T4_colloquial
P001458,资深会计,财务经理,finance_manager,首席法务官,legal_manager,销售主管,sales_manager,财务,T2_seniority
P001459,搞后勤经理的,行政经理,admin_manager,高级HR经理,hr_manager,BU负责人,general_manager,行政,T4_colloquial
P001460,绩效负责人，在字节做推荐,人力资源经理,hr_manager,高级行政经理,admin_manager,设计总监,designer,人力资源,T7_context
P001461,预算理经,财务经理,finance_manager,投资总监,investment_manager,增长产品经理,product_manager,财务,T6_typo
P001462,自然语言处理工程师，在腾讯带 10 人团队,算法工程师,algorithm_engineer,Java工程师,software_engineer,事业部总经理,general_manager,算法,T7_context
P001463,解决方案架构师，在阿里做 B 端,架构师,architect,游戏服务端工程师,software_engineer,财务总监,finance_manager,开发,T7_context
P001464,医疗产品工程师,产品经理,product_manager,项目专员,project_manager,中后台负责人,general_manager,产品,T3_domain
P001465,网络安全工程师，上一段在美团,软件工程师,software_engineer,Solution Architect,architect,用户运营经理,operations_manager,开发,T7_context
P001466,做投资助理的哥们,投资经理,investment_manager,成本会计,finance_manager,GR经理,admin_manager,投资,T4_colloquial
P001467,投资总监,投资经理,investment_manager,内审经理,finance_manager,大客户经理,sales_manager,投资,T1_raw
P001468,类似MD这种的,总经理,general_manager,质量经理,supply_chain_manager,私域运营,operations_manager,管理,T4_colloquial
P001469,做嵌入式工程师的,软件工程师,software_engineer,架构师,architect,仓库主管,supply_chain_manager,开发,T4_colloquial
P001470,数据专员，之前做过开发,数据分析师,data_analyst,海外增长运营,operations_manager,招聘专员,hr_manager,数据分析,T7_context
P001471,搞人力总监的,人力资源经理,hr_manager,总裁秘书,admin_manager,管理合伙人,investment_manager,人力资源,T4_colloquial
P001472,财务副总裁，负责 AI 产品方向,财务经理,finance_manager,数据合规经理,legal_manager,行政VP,admin_manager,财务,T7_context
P001473,做风险管理经理的,投资经理,investment_manager,FP&A经理,finance_manager,知识产权经理,legal_manager,投资,T4_colloquial
P001474,后端 leadre,软件工程师,software_engineer,数据架构师,architect,测试经理,test_engineer,开发,T6_typo
P001475,搞数据分析负责人的同事,数据分析师,data_analyst,产品运营,operations_manager,市场经理,marketing_manager,数据分析,T4_colloquial
P001476,增长经理这块,运营经理,operations_manager,业务分析师,data_analyst,数据VP,data_analyst,运营,T4_colloquial
P001477,业务分析师,数据分析师,data_analyst,策略运营,operations_manager,人力总监,hr_manager,数据分析,T1_raw
P001478,硬件PM,产品经理,product_manager,PMO负责人,project_manager,争议解决律师,legal_manager,产品,T3_domain
P001479,Test Engnieer,测试工程师,test_engineer,CTO,software_engineer,CDO,data_analyst,测试,T6_typo
P001480,资深产品经理方向,产品经理,product_manager,PMO,project_manager,首席人力官,hr_manager,产品,T4_colloquial
P001481,高级SDET,测试工程师,test_engineer,后端负责人,software_engineer,运营VP,operations_manager,测试,T5_en_zh_mix
